,user,user_id,text,created_at,retweet_count,reply_count,like_count,quote_count,class
8289,scar 🐍,1106499467874893824,@wildheathen_ @viniccius @srwilsoncca @youtubebrasil produtor de conteúdo pedir ajuda pro youtube é igual o motoboy pedindo ajuda pra ifood,2022-04-12 10:08:11+00:00,1,0,5,0,Neutro
8285,Thamires de Oliveira,1168957453150642176,não entregador do ifood https t co owqrmdvub,2022-04-12 10:12:33+00:00,0,0,0,0,Positivo
8284,PAULhaçA 🤡✨,824221830,@nthn h @marciomello_rj @monark já é uma luta provar que existe vinculo de funcionário e empregador entre o ifood e os entregadores imagina entre youtuber e a plataforma,2022-04-12 10:12:52+00:00,0,0,3,0,Neutro
8282,Josefa Varela Guerra #EleNão 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,45729235,@colunadofla não se o cara perde a cabeça com jogo de carioca imagine um jogo importante pode liberar o ifood,2022-04-12 10:14:02+00:00,0,0,0,0,Negativo
8280,🌌,783757317871403008,ifood deixa nem tu usar vírgula pra montar o cardápio pra usar tem que copiar em outro app e colar lá pq o teclado do app não tem vírgula kkkkkkkkk https t co kw ujhpyc,2022-04-12 10:14:48+00:00,0,0,0,0,Neutro
8273,Heloisa Santos,1296078458834038784,"@proxy_go hahaha depois da ""quicada da safada"" vc não podia esperar nada melhor que este traste aí kkkkk ifood de xoxota foi demais rindo pacas aqui",2022-04-12 10:19:24+00:00,0,0,1,0,Neutro
8269,thaís c,51232065,‘máquina oculta’ conar abre processo para apurar denúncia contra ifood https t co dhsyqlw jo https t co q xz v s w,2022-04-12 10:24:56+00:00,0,0,1,0,Positivo
8268,Jade 🍳💚,999402569435840512,@thiagoandreh @ifood irmão você tem uma boa visibilidade da comunidade preta ajude nos a divulgar esse absurdo https t co jcwq myi,2022-04-12 10:25:08+00:00,0,0,0,0,Neutro
8266,Sinho 🫥,187970905,@chammasdanilo @xxmurilexx @kenmiies @ifood eu disse mais no sentido de que político promete muito e não cumpre nada todos sem exceção,2022-04-12 10:25:23+00:00,0,0,2,0,Neutro
8264,Pellegrini⁷⁷⁷ ✠,1203711486146863105,opinião carlos juliano barros amazon e ifood mostram que empresas temem sim trabalhad https t co td jnk ap via @uoleconomia @uol,2022-04-12 10:26:29+00:00,0,0,0,0,Negativo
8258,Cade Bane,1493185378865582084,@felipe @maarksep @futebol_info mas vc já pediu seu ifood com melhor entregador do brasil andreas pereira? se n compre já com ele e n esquece do meu cupom blz?,2022-04-12 10:28:05+00:00,0,0,0,0,Neutro
8254,Deana banana 🐝| #BLM✊,4196914971,flxshzin_ pode deixar amg já já nós pede no ifood e tem que levar ele pra consertar viu?,2022-04-12 10:30:21+00:00,0,1,1,0,Neutro
8243,felix ⚣︎|♿️ 🪶 Felinette PV enthusiastic,1458861737390878727,rt @kenmiies @dildodoce ro não o ifood põe propaganda no intervalo da globo no bbb faz o restaurante da vila vender o que jamais vender…,2022-04-12 10:35:19+00:00,2,0,0,0,Neutro
8241,Miriany,80945177,@anne_pereira dinheiro que iria investir no ifood do andreas paga a multa do ps e vai no jorge jesus deixa reformulação nas mãos do jj a torcida vai aceitar melhor só acho,2022-04-12 10:35:24+00:00,0,0,1,1,Neutro
8233,?,4482751643,@developertiago @kakau @ifood vai culpar o parceiro? vc quer dizer os clientes dela né? parceiro quem tem é quem é ativo sexualmente ifood tem sócios ou clientes parceiro,2022-04-12 10:41:17+00:00,0,0,0,0,Neutro
8226,R3N4N,1523438688,tava chorando de ter que pagar reais no meu sabonete de rosto obrigado ifood por um cupom de reais em farmácia 🥰🥰🥰,2022-04-12 10:44:56+00:00,0,0,1,0,Neutro
8222,Giovany Maximo,1300104925301612545,@_almeronn @brunaaa_d @danivenancioo o próximo é ifood na minha casa não quero saber,2022-04-12 10:52:23+00:00,0,1,1,0,Neutro
8219,Isabella 🧬🧜‍♀️,1482344127559786496,cupom de desconto ifood – use o código kyfrym vts e ganhe r em seu º pedido em supermercados e restaurantes https t co sa l cpr z,2022-04-12 10:55:06+00:00,0,0,0,0,Neutro
8218,daniela kissy,159467023,cupom de desconto ifood – use o código kyfrym vts e ganhe r em seu º pedido em supermercados e restaurantes https t co txu ynohnk,2022-04-12 10:55:07+00:00,0,0,0,0,Neutro
8216,eu desisto,1616418110,@shalcsik @biodiversidadeb huahuauhahuahuahuaha é coitada da onça vocês não enviam pra onde ela tá @ifood,2022-04-12 10:56:22+00:00,0,0,1,0,Neutro
8215,eshley ◟̽◞̽,1125892821926522881,@ecelmosanttana @biodiversidadeb vai ver a onça tava sem net pra pedir um ifood ✌🏻,2022-04-12 10:56:26+00:00,0,0,0,0,Neutro
8212,Cupom de desconto e promoções 2022,1504616669725011977,comprando ovo de páscoa de ana liz pelo @ifood opção mercado kinder ovo g caixinha com kinder pequeno por r,2022-04-12 10:57:44+00:00,0,0,1,0,Negativo
8206,Bióloga e motoboy de treta,46933795,@ifood cada dia pior!!! fiquei até quase h da manhã esperando um açaí que era pra ser entregue as h e está dado como entregue e eu coloco a reclamação e não registra quero meu reembolso e não pedir nunca mais com vocês,2022-04-12 11:02:34+00:00,0,0,0,0,Neutro
8195,Clarice Meirelles 🇧🇷💉😷,1095687192733802501,@ricardo_dng @biodiversidadeb pois é ela bem que poderia pedir um ifood ou mesmo um uber eats mas a onça de espírito antiambientalista prefere caçar a pobre da cativaram que estava ali de boa sem fazer mal a ninguém muito cigarro do capeta estragado que a lacrolandia anda fumando aff,2022-04-12 11:09:07+00:00,0,1,2,0,Neutro
8194,Jean Patrick,734957300,a reação da amazon à criação do primeiro sindicato de trabalhadores da empresa nos eua e as denúncias de que o ifood teria montado uma máquina de desmobilização de entregadores mostram que empresas temem sim trabalhadores organizados https t co gmh sf plx,2022-04-12 11:10:29+00:00,13,0,77,0,Neutro
8192,fernandinha,1322723588852633600,@brasilpick não sei o que acontece com essa geração não! eles acham que tem @ifood no reino animal?,2022-04-12 11:12:18+00:00,0,0,0,0,Neutro
8186,Ⓥ Márcia 13🦑,718644673405960192,"rt @gduvivier busquei folha ifood pra ver se o jornal tinha repercutido o escândalo revelado pela agencia publica e essas foram as ""mat…",2022-04-12 11:14:56+00:00,481,0,0,0,Neutro
8185,Vlad,1056966034681487360,@aleculespt @perseujacksonn @beto b @nisebarbo entendi então o brasil todo poderia ficar em casa vendo netflix e pedindo ifood cara milhões de brasileiros comem a noite com o dinheiro que ganha no dia ele proibiu alguém de fazer alguma coisa? faltou dinheiro? faltou vacina? quem desviou dinheiro da pandemia?,2022-04-12 11:15:05+00:00,0,1,0,0,Negativo
8184,André (44-38) 🇵🇹🇺🇦🖤🤍,57638186,@ecelmosanttana @biodiversidadeb pede um @ifood para os animais!,2022-04-12 11:15:46+00:00,0,0,0,0,Neutro
8183,Igor Santos,107256237,porra as padarias aqui de perto no ifood tudo o olho da cara mó preguiça de tirar o carro da garagem pra ir na padaria queria uma bike nessas horas,2022-04-12 11:16:03+00:00,0,0,0,0,Neutro
8178,Cɑetɑnoᶜʳᶠ,1494742002973523969,@fabiojusttino fabão esses dias fui dar uma olhada no cardápio do ifood e vi macarrão com salsicha reais 🥲 tijuca é fora da realidade namoral kkkkkkkkk,2022-04-12 11:19:06+00:00,0,0,1,0,Neutro
8176,𝕽𝖔𝖘𝖆𝖉𝖔,1145150725166682112,@drimagal_ amg eu dormi umas x no meu trampo eu acordava pq deixava o volume do ifood no máximo 😂😂😂,2022-04-12 11:19:36+00:00,0,1,0,0,Neutro
8174,FB™,1624572836,porra tá de sacanagem ele se queimou sozinho! mesmo com o erro bizarro que custou uma libertadores pra gente ainda tinha muito torcedor apoiando ele só que ele nunca mais foi o mesmo jogador após o erro então segura aí defensor do ifood https t co ex r p nd,2022-04-12 11:20:02+00:00,0,0,0,0,Negativo
8173,Let 🐝,870821235575357440,meia dúzia de coisas no mercadinho pelo ifood da conto,2022-04-12 11:20:14+00:00,0,0,0,0,Neutro
8168,💗,1391684314794954752,rt @npomvtt fiquei tão nervosa que fui pegar foto deles no pinterest e pesquisei oneus no ifood https t co olabkqxid,2022-04-12 11:23:28+00:00,5,0,0,0,Neutro
8160,Dionísio 🧜‍♀️🫧,955627436837933056,@felipesalexx pede um ifood p mim tô sem celular,2022-04-12 11:32:15+00:00,0,1,1,0,Neutro
8158,Lucas,76186104,o governo repassa ou deveria repassar à sociedade o ifood repassa ao sócio https t co rojpmf hct,2022-04-12 11:33:19+00:00,1,0,0,0,Positivo
8152,valeskinha,1249106947426660353,@paccesgabriella amiga vc não tem dinheiro mais pra pedir ifood kkkkk,2022-04-12 11:35:44+00:00,0,0,0,0,Negativo
8151,Lia Leite,350992181,@sf_moro gerar riqueza entregando ifood? sem educação moradia digna saúde de qualidade direitos trabalhistas sei,2022-04-12 11:36:37+00:00,0,0,1,0,Positivo
8148,Seletimao,1432424659740499971,esse comunismo e socialismo é de matar kkk povo burro acorda eles pregam a desunião! opinião carlos juliano barros amazon e ifood mostram que empresas temem sim trabalhad https t co nuc dck i via @uoleconomia @uol,2022-04-12 11:38:26+00:00,0,0,0,0,Neutro
8145,NiniMendonça,1415365575065456653,rt @nicoly_garcia no próximo ifood eu vou pedir é o entregador kkkkk,2022-04-12 11:39:21+00:00,1,0,0,0,Neutro
8137,"Aline 1,19%🌩|🌪|🏁|🌊",1149408260967018502,@nathycomentta @arthurpicoli o ifood já virou uma lenda 😂😂,2022-04-12 11:46:57+00:00,0,0,0,0,Neutro
8135,ApCel,1254458453768232968,@etrusco_rj acho que vc duvida erradamente amigo tanto q nas grandes vitórias a sustentar tbm os fracos ceni ifood foram feitas fantásticas jogadas de gol no estilo à flamengo de jj reveja com prazer https t co obhevt edh,2022-04-12 11:47:58+00:00,0,1,0,0,Neutro
8133,adriano,42046829,@jumrchnt tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:03:58+00:00,0,0,0,0,Neutro
8131,sensual e chapadinha,882269760171409408,@badbornangel @prirodriguesofc tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:04:28+00:00,0,0,3,2,Neutro
8130,-A,1147659689712345089,@albuquerque_ tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:04:40+00:00,0,0,0,0,Neutro
8129,rainha da vacilândia,2287351093,@wtfgessica tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:04:52+00:00,0,0,0,0,Neutro
8127,Sean Purdy 🇵🇸 #VACINAJÁ,46299629,gente a taxa de entrega do ifood agora tem dinâmica tipo a uber? como q no mesmo dia vai de pra reais,2022-04-12 12:05:04+00:00,0,0,0,0,Neutro
8125,José Fernando,1027699411235823617,@tgvallecrf tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:05:34+00:00,0,0,0,0,Neutro
8124,+ и𝑜𝓏𝑜𝓇,1505633907101913088,bom dia pra quem boicota tudo no ifood que vende só refrigerante como bebida,2022-04-12 12:05:39+00:00,0,0,2,0,Neutro
8122,mahy,3074087990,@luizabrian tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:05:59+00:00,0,1,0,0,Neutro
8120,Daniela Pessoa,1086385430642216962,@imsia_ tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:07:29+00:00,0,1,0,0,Neutro
8119,Hydra,1508476743836999680,@hotgirlnanaa tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:07:34+00:00,0,0,0,0,Neutro
8118,Zé Bebelo e os Medeiro Vazes,1026618219363278849,@jchiavoloni @kenmiies sp é bom pena que não pode parar no sinal vermelho nem pedir comida no ifood,2022-04-12 12:07:47+00:00,0,0,0,0,Neutro
8117,hipertenso,2768963011,@igive fucks__ tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:08:02+00:00,0,0,0,0,Neutro
8116,Rede Lado,1268401373860761606,queria tanto essa promoção de ano de ifood,2022-04-12 12:08:04+00:00,0,0,0,0,Neutro
8115,🔪,1253492454814334978,@manuh_el_picpay tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:08:10+00:00,0,1,1,0,Neutro
8114,I'm the Echo,316477711,@putssalien tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:08:34+00:00,0,1,0,0,Neutro
8113,Seu Guru da Sorte,1332577915096211457,@cyberangelxx tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:08:44+00:00,0,1,0,0,Neutro
8112,Rodrigo Carelli,1144979837632876545,@luvchannel_ tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:09:10+00:00,0,1,0,0,Neutro
8111,𝕱𝖚𝖊𝖗𝖟𝖆 𝖞 𝖛𝖆𝖑𝖊𝖓𝖙í𝖆💎🇵🇸,757782795452153860,@m ont eil tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:09:27+00:00,0,0,0,0,Neutro
8110,Thor,1511560887886401536,@garci x tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:09:38+00:00,0,0,0,0,Neutro
8109,DeMonica,42494089,@dressajuc tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:09:45+00:00,0,1,1,0,Neutro
8108,Cristiane Löff,73780162,@cyjsassy tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:09:53+00:00,0,0,0,0,Neutro
8107,Microsoft Ninja Cat,1081224134514880513,@beldinnniz tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:10:08+00:00,0,0,1,0,Neutro
8106,Lua,1464279287876489221,@dusutlx tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:10:38+00:00,0,0,1,0,Neutro
8105,Zé! 100% Leo Pericleszado,1427322982972674054,@parkchimplace tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:10:44+00:00,0,1,0,0,Neutro
8104,Fábi L. Mesquita,3202063997,@agustdemi tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:10:55+00:00,0,0,0,0,Neutro
8103,Renato Glasc,2758467333,@aninhaungg tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:11:06+00:00,0,0,0,0,Neutro
8102,gabib 🎲,1356785283065389058,@pst___ @mathachado tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:11:15+00:00,0,0,0,0,Neutro
8101,MARIA,4374219803,@cclivia_ tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:11:24+00:00,0,0,0,0,Neutro
8099,Zeca Valo ☭🚩,1099493646460731394,@juuliaalonso_ tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:11:56+00:00,0,0,0,0,Neutro
8098,Tiger Millionaire,95973203,@biodiversidadeb gente a onça não tem ifood pra pedir comida igual vcs kkkkkkk,2022-04-12 12:11:56+00:00,0,0,0,0,Negativo
8097,Douglas Lima 🇧🇷,83113262,@espironoiactona tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:12:08+00:00,0,1,0,0,Neutro
8096,BMW da Doja Cat,4864517259,@cskkjk tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:12:18+00:00,0,0,0,0,Neutro
8095,𝙍𝙞𝙘𝙖𝙧𝙙𝙤,809543208413827073,@lmonasterio isso se aplica às big techs? amazon vende produtos com déficit pra quebrar concorrentes pelo que já li que não é muito a pergunta é sincera sempre é preciso frisar no twitter uber ifood etc operam em prejuízo por anos na intenção de uma hora dominarem o mercado,2022-04-12 12:12:25+00:00,0,1,4,0,Neutro
8093,Tarik Moussallem,2407403533,@karandy tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:12:28+00:00,0,0,0,0,Neutro
8092,Pelo Brasil,573108667,@purposwjdb tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:12:43+00:00,0,0,0,0,Neutro
8091,Burrototal,1500775235133624322,@_carollduarte_ tenho tara em pagar boletos colocar creditos em cel e dar gift card pago ifood bebidas so peço que me use das maneiras corno otario empregado objeto não peço informacoes e nudes a exploração é leve,2022-04-12 12:12:52+00:00,0,2,0,0,Neutro
8089,Kaue Queiroz,1191684534435270656,@ricardoscosta &lt;obrigado meu lindo como assim o ifood deu golpe em voces kkkkkkkk,2022-04-12 12:15:35+00:00,0,0,1,0,Neutro
8088,Aline Ferreira - Tarot Sereno,37734679,@lilkrart amiga do céu kkkkkkk esse povo pensa o que da vida sabe? que a onça pedia ifood?,2022-04-12 12:16:16+00:00,0,1,1,0,Neutro
8087,thaís 🦥,143597922,nada pior do que ter que lidar com as contas erradas que o ifood faz no portal do parceiro tomar no cu,2022-04-12 12:16:20+00:00,0,1,1,0,Neutro
8086,Tchotchó!,77799096,@ifood seus lixo https t co toyndql,2022-04-12 12:18:19+00:00,0,0,0,0,Positivo
8085,🔭🐐🦊,1228018342272872448,@jornalismowando @agenciapublica @ifood demorou um tempão não foi o sakamoto foi outro colunista e ainda teve uma reportagem no uol teve também no globo e a piauí abafou o patrocínio no podcast,2022-04-12 12:19:45+00:00,0,0,1,0,Neutro
8084,let let,883474252179132421,cadê que aparece um cupom no meu ifood,2022-04-12 12:21:04+00:00,0,0,1,0,Neutro
8080,Bruno Guimarãesᶜʳᶠ,755059393805287425,flamengo podia contrata ele já que não quer mais o andreas tem que ter um pra entregar a paçoca imagina uma dupla de volancia com fernandinho e andreas é a dupla ifood https t co bri gsoltz,2022-04-12 12:24:09+00:00,0,0,0,0,Neutro
8078,gutoss4ur0🦖,1476932819284860930,onça puta pq nao pediu um ifood burra burra burra https t co cnum fryfa,2022-04-12 12:24:34+00:00,0,0,0,0,Neutro
8075,$,714262033034829825,eu nunca senti tanta falta de algo quanto eu sinto do ubereats eu te odeio ifood eu te odeioooooo,2022-04-12 12:25:28+00:00,0,0,0,0,Neutro
8074,thomas martinez,269436524,pq existe padaria no ifood se so abre depois das h?,2022-04-12 12:26:08+00:00,0,0,1,0,Neutro
8071,➕dani cruz➕,6107152,@jhubulka @elanefss @_mon eiro @picancob_ vale pro ifood também? todos colocam um valor mínimo de compra!,2022-04-12 12:34:38+00:00,0,4,7,0,Neutro
8069,descaralhada das ideia,89313257,fui fazer um cadastro no @ifood para entregadores mas se o cara precisar disso pra trabalhar ele tá fudid# semanas em espera é putaria,2022-04-12 12:37:11+00:00,0,0,0,0,Neutro
8066,gi bueno,1482377447274385411,so judiacao hoje e nao tem uma promo no ifood pra me alegrar,2022-04-12 12:38:49+00:00,0,0,0,0,Neutro
8065,Fla Ikki,1311483641323753474,rt @mamicit_ @sukitabr o ifood é uma das empresas mais exploradoras e cretinas desse país junto com a uber mais a galera n liga pq não ta…,2022-04-12 12:39:27+00:00,1,0,0,0,Negativo
8064,Shjaak P'Jam,1347255456650162176,@cerizepedro tenho medo de ifood sem placa o resto tenho receio hahahha,2022-04-12 12:40:40+00:00,0,0,1,0,Neutro
8062,Nathália Braga,1172278099205066753,pior q esse teatro mechanicus de agora só o evento do ifood msm,2022-04-12 12:43:20+00:00,1,6,42,2,Negativo
8061,Rafaela 🧬🧜‍♀️🎲🌪,1182690994753544193,@paparazzorn @ekremkonur deixa o homem seguir a vida dele 🙌 vai na paz ifood pereira https t co ihunjslzep,2022-04-12 12:43:48+00:00,0,0,1,0,Neutro
8059,Manosp,1016528673380491264,@kenmiies @ifood olha que horror @thiagolopomo,2022-04-12 12:44:11+00:00,0,0,0,0,Neutro
8056,Rafael Gutiérrez ⭐,897979303392096259,pedi ifood vi a notificação que já tinha saído p entrega e eu esqueci e fui dormir 🤡🤦🏻‍♀️ https t co daazqdp h,2022-04-12 12:46:34+00:00,0,1,2,0,Neutro
8053,Chico Britto,39401553,sindimotosp está na sede do ifood em osasco acompanhando diligência da cpi dos apps https t co cgxbc waor,2022-04-12 12:48:34+00:00,0,0,0,0,Neutro
8052,Elin3🐬🦉✠,70194732,@monara_rangel @ifood oi! poxa lamentamos pela má experiência você poderia nos dar mais detalhes por dm?,2022-04-12 12:49:26+00:00,0,1,0,0,Neutro
8051,⚫🔴🇮🇱 RAÇA RUBRO NEGRA,1474051021861183494,@yoimitas ate o de ifood era melhor q esse teatro,2022-04-12 12:49:34+00:00,0,0,0,0,Neutro
8050,Dionísio com acento agudo,702299596995883008,rt @leonardoalemax @wildheathen_ @viniccius @srwilsoncca @youtubebrasil produtor de conteúdo pedir ajuda pro youtube é igual o motoboy p…,2022-04-12 12:49:53+00:00,1,0,0,0,Neutro
8049,Aline Azambuja Lopomo,1035187811492741121,cupom de desconto ifood – use o código kyfrym vts e ganhe r em seu º pedido em supermercados e restaurantes https t co joley b zt,2022-04-12 12:50:06+00:00,0,0,0,0,Neutro
8048,Lucrf,1319482470031503360,cupom de desconto ifood – use o código kyfrym vts e ganhe r em seu º pedido em supermercados e restaurantes https t co wm wrzsl y,2022-04-12 12:50:06+00:00,0,0,0,0,Neutro
8046,Rebeca Rodrigues,1435817439200153601,vou vender meu ingresso da funkjama e gastar o dinheiro com ifood,2022-04-12 12:50:20+00:00,0,1,2,0,Negativo
8045,G or G Barreto 🧜🏾‍♂️🧬,259983064,olha só essa promo do ifood! são r por mês por um ano pra pedir no app bora concorrer? https t co pkcc holm,2022-04-12 12:50:45+00:00,0,0,0,0,Neutro
8044,pond,452363201,@yoimitas oxe e tá tendo evento com o ifood????,2022-04-12 12:51:41+00:00,0,1,0,0,Negativo
8043,clodoaldo motoboy Brazil 🇧🇷,316114537,@subwaybrasil @ifood claro posso sim,2022-04-12 12:52:38+00:00,0,0,0,0,Negativo
8041,ariel ✧,1329149835052797952,"@angelsinnerc @xandadosanjos @sukitabr eu trabalho em restaurante ao menos uma vez por semana temos problema com algum pedido que não chega ao cliente o ""suporte"" do ifood não pune não investiga não faz nada pra resolver esses casos mas defende aí empresa canalha tá certinho",2022-04-12 12:53:14+00:00,0,0,2,0,Neutro
8040,Henrique de Vito #HenriquedeVito,40177367,@i ayato_ naoo só falei mas ja passou faz tempo o do ifood,2022-04-12 12:53:17+00:00,0,1,0,0,Neutro
8038,Cupom de desconto e promoções 2022,1504616669725011977,@yoimitas como assim tve evento no ifood gio pq ngm falou sorbe isso,2022-04-12 12:55:20+00:00,0,1,0,1,Neutro
8036,Mary Jane,1264710445916700674,@i ayato_ nao o evento foi de entregar comida mas nao foi com o ifood em si tendeukkkkkkkkkk,2022-04-12 12:56:06+00:00,0,1,0,0,Neutro
8035,Izaías Madureira,1507582401676988429,acordei com a vontade específica de comer comida do bandeco mas não tenho tempo urge a necessidade de bandeco pelo ifood,2022-04-12 12:56:12+00:00,0,0,1,0,Neutro
8033,tonho,3401696163,alguém já experimentou aspar go? lave a pena pedi no ifood?,2022-04-12 12:56:50+00:00,0,0,0,0,Neutro
8032,meu outro nome é yamato,49744263,opinião carlos juliano barros amazon e ifood mostram que empresas temem sim trabalhad https t co ftdnc ixx via @uoleconomia @uol,2022-04-12 12:57:41+00:00,0,0,1,0,Negativo
8031,nandidja,1219049227,@desejodematar @kenmiies @ifood ai o cara armado reage aparece viaturas o cidadão vai preso tem a arma apreendida vai ser cobrado pelo pcc tem que pagar k pro advogado liberar ele do flagrante,2022-04-12 12:57:45+00:00,0,0,7,0,Neutro
8030,noise🧋,1289339603028246531,@vinikahl @mi_gaama @da_goiabeira vai trabalhar de entregador do ifood então não tem que pagar inss nem fgts só vantagem né?,2022-04-12 12:58:31+00:00,0,1,12,0,Negativo
8029,Aline ( • ̀ω•́ ),1174861818428366849,@geglobo sou mengão e seria ótimo tê lo no lugar do joão gomes aliás que meio campo seria fernandinho araão e pítico 🥰👌 o ifood treme,2022-04-12 12:59:11+00:00,0,0,0,0,Neutro
8024,Andrea Balster,1454817520318308353,o momentum oficialmente começou! talassa vieira do @ifood e renato amatto da @clarobrasil compartilham as histórias de sucesso que as empresas observaram com docusign https t co jieijby ka,2022-04-12 13:01:56+00:00,1,0,2,0,Neutro
8023,vitão,2971980111,@paulinhaabm amiga o meu foi clonado há umas semanas passaram tudo no ifood 🙃🙃,2022-04-12 13:02:07+00:00,0,1,0,0,Neutro
8021,-,1129521249611329539,mandei ifood de aniversário pro matheus e confirmei s entrega antes de saber se ele pegou ou não o bolo eita glória sirvo nem pra fazer surpresa,2022-04-12 13:03:22+00:00,0,0,0,1,Neutro
8020,juliab⁷,193488577,@lenolopes passacão de pano para o ifood é só porque é branco e europeu esse fdp é o responsável pela maior entregada da história do flamengo não aguenta pressão e custa € milhões se ele ama tanto o clube que venha de graça ao fim do contrato caso contrário vá enganar lá na europa,2022-04-12 13:04:36+00:00,0,0,0,0,Neutro
8019,CaueFS,2319536838,@folha muito dificil pessoas sendo perseguidas e presas por criticarem o presidente censura tanques nas ruas opa! nada disso aconteceu!! claro que está dificil para o hipocrita que dizia para o povo ficar em casa enquanto a geladeira estava cheia e pedindo ifood acabou a mamata,2022-04-12 13:05:28+00:00,0,0,0,0,Neutro
8016,DocuSign Brasil,822244415716532224,a firma deu cupom de páscoa pro ifood achei fofo não esperava menos,2022-04-12 13:06:34+00:00,0,0,2,0,Neutro
