,id_tweet,user,text,created_at,retweet_count,reply_count,like_count,quote_count
322,1546538525126008832,(L) ucas ᶠᶠᶜ,"a marmita no ifood $35 
o sushi $25
eu fui obrigada !!!",2022-07-11 16:54:52+00:00,0,0,0,0
323,1546538423225384961,Diego Xavier RN #FORABRAZ #FORADIEGORIBAS #FORABAP,"@AlexandreMTH nossa amigo, pelo que você tweeta parece que o iFood simplesmente gosta de errar seu pedido toda vez 😭
sinto muito pelo que quer que você esteja passando e por mais essa palhaçada com sua comida 😰",2022-07-11 16:54:28+00:00,0,1,1,0
324,1546538384797171716,Marcos❤️‍🔥/📖: Reino de Cinzas,"Será que molho barbecue no McFlurry de Ovomaltine ficaria bom? Pois não posso somente pedir meu Flurry em paz por conta do pedido mínimo da plataforma!
Palhaçada isso aí!! Só uma dúvida, isso seria uma venda casada? @McDonalds_BR @iFood https://t.co/Te2O0mdASf",2022-07-11 16:54:18+00:00,0,0,0,0
325,1546538372138672130,LL,IFOOD INGLÊS https://t.co/q3ZiWIe1qZ,2022-07-11 16:54:15+00:00,0,0,0,0
326,1546538292711231489,shakti,@MeratGio @maridsrios Quer um canavial de pica e n achou no ifood,2022-07-11 16:53:56+00:00,0,0,1,0
327,1546538095889219589,lena :) • 📖: tryst six venom,"RT @RTdaFlaTT: Marketeiro entregador de iFood já deixou de ser torcedor do Flamengo! Hahahahahahaha... Pqp! 

Tem quem cai nestes papinhos!…",2022-07-11 16:53:10+00:00,23,0,0,0
328,1546538080991121408,Lessandro (Conta nova) #ForaLandim #ForaBraz 👃👃,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 16:53:06+00:00,1089,0,0,0
329,1546538063404449792,Paul K,Tô aqui pedindo Ifood na esperança de um dia vira vip nisso kkk,2022-07-11 16:53:02+00:00,0,0,0,0
330,1546538058799013888,beyonce chupando cana,"Agr só posso comer caldo, pedi um caldo no Ifood cadê que chega, duas horas já",2022-07-11 16:53:01+00:00,0,0,0,0
331,1546538020328841219,ŁФHΛЛ,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 16:52:51+00:00,1089,0,0,0
332,1546537995381211138,bagaceira da peste,"RT @RTdaFlaTT: Marketeiro entregador de iFood já deixou de ser torcedor do Flamengo! Hahahahahahaha... Pqp! 

Tem quem cai nestes papinhos!…",2022-07-11 16:52:46+00:00,23,0,0,0
333,1546537861482270720,novo detetive do law&order svu,"RT @Ruivin17: Sozinho em casa, decidi pedir um #ifood.
O entregador veio cheio de gracinha, e eu q n sou besta nem nd convidei ele pra entr…",2022-07-11 16:52:14+00:00,81,0,0,0
334,1546537549459496960,∆frânio §oares,até agora esperando o pedido q fiz 11:30 mais facil preparar meu próprio alimento tal qual nossos antepassados ifood vc me paga,2022-07-11 16:50:59+00:00,0,0,0,0
335,1546537546221486080,❤🖤Daiana Lima🍞✨,"RT @RTdaFlaTT: Marketeiro entregador de iFood já deixou de ser torcedor do Flamengo! Hahahahahahaha... Pqp! 

Tem quem cai nestes papinhos!…",2022-07-11 16:50:58+00:00,23,0,0,0
336,1546537418500804609,M4THeuS Raposo🇰🇷🇩🇪🇯🇵🇮🇹🏴󠁧󠁢󠁥󠁮󠁧󠁿🇻🇦,@marisrosa nossa tava olhando isso agora no ifood kkkkk,2022-07-11 16:50:28+00:00,0,1,0,0
337,1546537316604321794,nanda! ღ | 📖:,@mareanaber cupom de ifood da maior adianto,2022-07-11 16:50:04+00:00,0,0,1,0
338,1546536959794896896,𝒇𝒆𝒍𝒊𝒑𝒆 | 📖: herdeira do fogo,"RT @RTdaFlaTT: Marketeiro entregador de iFood já deixou de ser torcedor do Flamengo! Hahahahahahaha... Pqp! 

Tem quem cai nestes papinhos!…",2022-07-11 16:48:39+00:00,23,0,0,0
339,1546536882229727232,carlos,@futebol_info @FulhamFC So vai ser lembramdo pelo ifood da liberta,2022-07-11 16:48:20+00:00,0,0,0,0
340,1546536793222397954,Jurídico Igor Kannário,"@Alexsouza1987 @Palmeiras Tu acha que o time é bom? Pedreirez, Marcos Bosta, Luan IFood, Penael Veiga, Bagrony, Rafael Catarro, Zé Bagriel, Bagreno Lopes são bons pra você? Tamo fazendo hora extra na liderança, isso sim",2022-07-11 16:47:59+00:00,0,2,0,0
341,1546536557154377731,Raphaelᶜʳᶠ,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 16:47:03+00:00,1089,0,0,0
342,1546536336152223751,thalia infelizmente não a grace 💫,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 16:46:10+00:00,1089,0,0,0
343,1546536327075794946,lin ★ hyunjin,preciso parar de pedir comida no ifood antes de olhar as avaliações do restaurante 🤮,2022-07-11 16:46:08+00:00,0,2,0,0
344,1546535994203275264,#bolhadev,"RT @nicholasess: Repassando

- UX/UI designer junior (1 vaga):
Salário: R$3000
IFood card: R$200
100% Remoto
Modelo de contratação: PJ

- D…",2022-07-11 16:44:48+00:00,4,0,0,0
345,1546535813340594181,Nicholas Eduardo,"RT @nicholasess: Repassando

- UX/UI designer junior (1 vaga):
Salário: R$3000
IFood card: R$200
100% Remoto
Modelo de contratação: PJ

- D…",2022-07-11 16:44:05+00:00,4,0,0,0
346,1546535809616171009,viviᵏᵖ sector17 🎪 san day !,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 16:44:04+00:00,1089,0,0,0
347,1546535037474160640,Amy⁷🧣📖,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 16:41:00+00:00,1089,0,0,0
348,1546534541199900679,Ajones,"RT @nicholasess: Repassando

- UX/UI designer junior (1 vaga):
Salário: R$3000
IFood card: R$200
100% Remoto
Modelo de contratação: PJ

- D…",2022-07-11 16:39:02+00:00,4,0,0,0
349,1546534450682552322,Gelofla🍺,"Repassando

- UX/UI designer junior (1 vaga):
Salário: R$3000
IFood card: R$200
100% Remoto
Modelo de contratação: PJ

- Desenvolvedor Backend Pleno (2 vagas)
Salário: R$5000
IFood card: R$200
100% Remoto
Modelo de contratação: PJ
Conhecimentos em PHP e Laravel.

+",2022-07-11 16:38:40+00:00,4,2,13,0
350,1546534153432203267,mariana bernardino,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 16:37:30+00:00,1089,0,0,0
351,1546533470968725512,Guilherme e Benuto - Ouça “Haja Colírio”,Segundona... Será que o Ifood entrega coragem aqui em casa?,2022-07-11 16:34:47+00:00,2,2,11,1
352,1546533416837038082,ؘ,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 16:34:34+00:00,1089,0,0,0
353,1546533289447636995,sɑrɑ𔘓,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 16:34:04+00:00,1089,0,0,0
354,1546533289028108291,BOCA DE 09 CARTAO CLONADO,"@Iamjottaa 🚨CANSADO DE COMPRAR E NÃO RECEBER? VEM COMIGO, CONSULTAVEL PARA COMPRAS NA NET E VIRADA DE SALDO, E AS UNIDADES APENAS PARA COMPRAS NA NET ( SHEIN, IFOOD, AMERICANAS, UBER ENTRE OUTROS)

TENHO REFERENCIAS 💳",2022-07-11 16:34:03+00:00,0,0,0,0
355,1546532975407415297,Santaninha⚡ 📖: King of Scars,"@McDonalds_BR Agora ja foi, ifood me reembolsou",2022-07-11 16:32:49+00:00,0,0,0,0
356,1546532938275233792,euzinha,a melhor parte de ser dev no ifood é que eu sempre ganho cupom e a pior é que todo mundo quer eles kkkk,2022-07-11 16:32:40+00:00,0,1,1,0
357,1546532936211746818,𝑗𝑖ℎ𝑦𝑜 𝑡𝑒 𝑎𝑚𝑜,IFOOD FDP DEIXA EU FAZER MINHA COMPRA,2022-07-11 16:32:39+00:00,0,0,1,0
358,1546532882935693312,let,nossa o entregador do ifood era mt bonito q isso,2022-07-11 16:32:27+00:00,0,0,0,0
359,1546532789683720193,𝐻𝑢𝑓 🥷🏾,"kkkkkkkkkkkkkkk besta é quem caiu nesse papinho. IFood, miserável. Só veio pra entrega a Libertadores msm https://t.co/pnj3a3Kv1U",2022-07-11 16:32:04+00:00,0,0,0,0
360,1546532678652010496,vivi,"ifood me deu cupom de 10 pila, eh hoje q eu como meu açaí",2022-07-11 16:31:38+00:00,0,0,0,0
361,1546531959064694785,RT da FlaTT,"Marketeiro entregador de iFood já deixou de ser torcedor do Flamengo! Hahahahahahaha... Pqp! 

Tem quem cai nestes papinhos!
""TÁ TUDO BEM ANDREAS!""

MEU OVO! https://t.co/OsBV0Grz81",2022-07-11 16:28:46+00:00,23,13,134,3
362,1546531863845638148,bi,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 16:28:24+00:00,1089,0,0,0
363,1546531749575942145,Gabi,Pq tudo no ifood tem que ser tão caro,2022-07-11 16:27:56+00:00,0,0,0,0
364,1546531649487360002,ells,"se ontem a noite eu preferi comer meu brigadeiro ruim, hoje eu aceitei que o melhor seria comprar um lanche no ifood e o universo concordou tanto com isso que achei uma promoção e acabei ganhando um sundae junto 🥳
Grande dia 👏 https://t.co/FAeDHhFDWB",2022-07-11 16:27:33+00:00,0,0,2,0
365,1546531634824024064,Letícia França 🦅,Meu Deus @iFood vcs estão de parabéns.. pedi faz nem 10 min e já chegou 🥰🥰🥰,2022-07-11 16:27:29+00:00,0,0,10,0
366,1546530938888359939,?,Eai @iFood vai responder minha reclamação e resolver o problema ou vai me dar os meus 40 reais de volta??? https://t.co/zzo00XaWbu,2022-07-11 16:24:43+00:00,0,0,0,0
367,1546530897880645636,gigi 🥥,COMO CANCELA PEDIDO NO IFOOD??? SOCORRO ALGUÉM ME AJUDA,2022-07-11 16:24:33+00:00,0,2,0,0
368,1546530852561190914,clau,"@iFood Passada que tu tá aqui, pois bem: eu me acabei de comer esfiha de queijo, morango com nutella, e frango com requeijão, acompanhada de suco de cajá, tudo ein?! Me manda mais cupons xuxu, vamos fortalecer nossa amizade 💘💘🥹🥹",2022-07-11 16:24:23+00:00,0,0,0,0
369,1546530836987650048,emi.,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 16:24:19+00:00,1089,0,0,0
370,1546530809003360258,Maitê Freitas,"eu amo a minha filha. Amo ser mãe. Mas, a verdade que lá no fundo da minha alma, tem momentos que eu pediria uma Mãe para ela no ifood. juro.",2022-07-11 16:24:12+00:00,0,1,5,0
371,1546530712538554368,NALID,RT @Brunoso13763312: Não tenho nada a reclamar do ifood https://t.co/j0NyYYnFjf,2022-07-11 16:23:49+00:00,873,0,0,0
372,1546530704594534401,Letícia,@iFood pode me ajudar a cancelar um pedido?????,2022-07-11 16:23:47+00:00,0,0,0,0
373,1546530655151980544,trapolina,"utilidade pública: leite por R$4,83 no mercado do ifood",2022-07-11 16:23:35+00:00,0,0,7,0
374,1546530580086628353,Guto Senra,"a preguiça de fazer o almoço é maior que a de ir na rua comer em algum lugar? ifood? me recuso a comprar qualquer coisa pelo aplicativo. melhor, sempre, é ligar pro estabelecimento e pedir direto. desse jeito a cadeia de comércio e consumidores não fica refém das oligarquias",2022-07-11 16:23:18+00:00,0,0,7,0
375,1546530265199263745,ponta de agulha 🔱,meta de semana: não sair pra comer e não pedir ifood.,2022-07-11 16:22:03+00:00,0,0,1,0
376,1546530066389237764,Burrototal,"@falsabrilhante Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:21:15+00:00,0,1,0,0
377,1546530028388847622,Luc cas,"@thaylima0806 Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:21:06+00:00,0,0,0,0
378,1546529975335108609,júlia 📖 #MLI2022,"@MaharaBTr Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:20:53+00:00,0,1,0,0
379,1546529860180393984,Izabella Diniz,"@nswmoon Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:20:26+00:00,0,1,0,0
380,1546529709093183488,monitora lorelai,Leppy me mandou até sobremesa no amigo secreto de ifood 🫶🏻🥺,2022-07-11 16:19:50+00:00,0,0,0,0
381,1546529606508896256,NOGUEIRA 🤙🏽,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 16:19:25+00:00,1089,0,0,0
382,1546529473239080962,isa,"@Anacpsilveira welcome to my world hahahaha Meu cartão só tem uber, shein e ifood.",2022-07-11 16:18:54+00:00,0,0,1,0
383,1546529234692325377,Luh⁴ BLACKPINK IN AUGUST,morrendo d fome e aqui espiando p ver se o entregador do ifood chega e nada ☠️,2022-07-11 16:17:57+00:00,0,0,1,1
384,1546529197799215104,bruna,"@paulachermont Da próxima vez coloca 'abrir o ifood' na lista. 

Pra mais dicas siga o meu perfil motivacional no Instagram.",2022-07-11 16:17:48+00:00,0,1,1,0
385,1546528701159981056,Mariani🇪🇪,Minha irmã fazendo almoço( mas não sou fã de carne) estou pedindo estrogonofe de frango no ifood hahaha,2022-07-11 16:15:50+00:00,0,1,0,0
386,1546528121880461318,maxye quer um macho,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 16:13:32+00:00,1089,0,0,0
387,1546528042251689984,paulinha,"se tem uma coisa q eu nunca vou entender é quem avalia um restaurante japonês no ifood com ""a comida veio fria""

?????
?
??? ainda bem?",2022-07-11 16:13:13+00:00,0,0,0,0
388,1546527942263640067,Fenickel,"cheguei no trampo e pedi Ifood, venci na vida",2022-07-11 16:12:49+00:00,0,0,2,0
389,1546527820121362433,Expresso 22 22,amo   quando   minha  avó   vem   p   ca   pq   ela   compra   um   monte  d  coisas.  Acabei  d   pedir   um   combo  d   salgados   no   ifood (  depois   d  quase   levar   tiro  KKKMMMMMMKKKKK,2022-07-11 16:12:20+00:00,0,0,0,0
390,1546527666643341312,kelthor,"Eu tentando ser produtiva hoje com sono:
- fiz uma lista de coisa pra ir riscando
- listei por prioridades 
- abri o ifood
- tô pedindo comida e não terminei nenhum item da lista ainda",2022-07-11 16:11:43+00:00,0,2,2,0
391,1546527559705305094,jhonatan rodrigues,R$200 no ifood graças ao valorant kkkkk obrigado @gurilla13,2022-07-11 16:11:17+00:00,0,2,1,0
392,1546527501446533120,soladeirabaixo,"@criticaduvidosa aqui os guri come oq tem, vai comer ifood qnd puder pagar, pokas.",2022-07-11 16:11:04+00:00,0,0,0,0
393,1546527377295134721,Priscila Fernandes,"Odeio pedido no iFood que não tem rastreamento, nossa me dá um ódio",2022-07-11 16:10:34+00:00,0,1,0,0
394,1546527158880944128,Tiko 🦁,"@DisciniJu Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:09:42+00:00,0,0,1,0
395,1546527074013388800,Jeff;,"@ge__marques Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:09:22+00:00,0,0,0,0
396,1546527047685705729,Chefe 💥💣,"@paolinha_01 Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:09:15+00:00,0,0,0,0
397,1546526959705915394,Asserdna 🇧🇼⚡,"@luizaexausta Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:08:54+00:00,0,0,0,0
398,1546526927292440576,Damasceno,"@eviesbestgirl @estantelandia Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:08:47+00:00,0,0,0,0
399,1546526824401870851,Gabriel Nolasco 🇾🇪,"@thvcutr Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:08:22+00:00,0,1,0,0
400,1546526680570888193,Procon-SP,"@SabKlein @LuanHabreu Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:07:48+00:00,0,1,0,0
401,1546526605706682370,cassiano,"@RayLambrecht Só gastei no ifood vida, oq é seu é meu ❤️",2022-07-11 16:07:30+00:00,0,1,1,0
402,1546526572752125957,Vinicius Brilhante,"@ro_cavallcante Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:07:22+00:00,0,1,1,0
403,1546526533292068865,Castelo da Pizza,"@fromthexile @julinha69_0 @updatecharts Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:07:13+00:00,0,2,0,0
404,1546526472059379712,Assuno.outeiro,"os 200 reais que eu ia gastar com el*, vou gastar tudo em ifood",2022-07-11 16:06:58+00:00,0,1,1,0
405,1546526309525897218,uzae;eduardo,"@iamlaysla Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:06:19+00:00,0,0,1,0
406,1546526275711418368,Ícarus,A única coisa ruim de se alimentar bem é que não dá pra ter aquele dia de preguiça em que você pede algo pelo ifood. Comida saudável na rua é CARO DEMAIS.,2022-07-11 16:06:11+00:00,0,0,0,0
407,1546526161286594562,Kay ⁷⁷⁷ :(,"@stefanisant0s Tenho tara em pagar boletos, colocar creditos em cel e dar gift card.
Pago ifood, bebidas, so peço que me use das 4 maneiras: corno, otario  empregado, objeto. Não peço informacoes e nudes. A exploração é leve.",2022-07-11 16:05:44+00:00,0,1,0,0
408,1546526030516584449,Beel Ribas,Aquele almoço na conta da Ifood rs 🤤,2022-07-11 16:05:13+00:00,0,0,0,0
409,1546525941677039616,robert,@juulhaosp @sseraphini ACHO que o iFood segue o mesmo modelo das grande big techs,2022-07-11 16:04:52+00:00,0,0,1,0
410,1546525645961940993,Isa,@Rei_Caio157 Ifood deixa os Cria fortao kkkk,2022-07-11 16:03:41+00:00,0,1,1,0
411,1546525642430320642,Sibelius Seraphini,Hoje o ifood me obrigou a rever um primo bolsonarista q me excluiu das redes sociais por eu criticar o mito. Bom q sei q ele é entregador fixo do restaurante **** e n peço mais lá 🥰,2022-07-11 16:03:40+00:00,0,0,1,0
412,1546525510607507459,Luis Oliveira,"A psi daqui hj pediu Ifood pra ela, e pra mim, comida linda, mas horrível, tive que comer sorrindo",2022-07-11 16:03:09+00:00,0,0,4,0
413,1546525214854582273,#bolhadev,@larissinhz Sofro do mesmo mal kkk só ifood salva,2022-07-11 16:01:58+00:00,0,1,0,0
414,1546525063909982209,Julio Rodrigues,"@dinotsy @iFood Olá! Caso não haja solução diretamente com a empresa,  e resida no estado de SP, acesse https://t.co/8vrFpgBrNq , digitalize os documentos referentes ao problema e faça a reclamação.",2022-07-11 16:01:22+00:00,0,0,0,0
415,1546524999409963010,veron ⚠️,"@lojasbrenner @dinotsy @iFood Olá! O Procon-SP esclarece que a conduta do fornecedor caracteriza-se como má prestação de serviço conforme artigo 20 do CDC. Caso não haja solução direta com a empresa, digitalize os documentos referentes ao caso, acesse https://t.co/8vrFpgBrNq e faça a reclamação.",2022-07-11 16:01:07+00:00,0,0,0,0
416,1546524867167764488,Pabspe,"acabei de pedir uma marmitona no ifood, nossa vou baforar muito",2022-07-11 16:00:36+00:00,0,0,0,0
417,1546524799542984709,miller alves,"@iFood vocês só podem estar de sacanagem, né? https://t.co/2VtflYTQWu",2022-07-11 16:00:19+00:00,0,0,0,0
418,1546524750821851138,duda 🇮🇩 ◟̽◞̽,"Bateu aquela vontade de comer pizza?🍕

Você está à uma ligação de distância de satisfazer essa vontade! Entre em contato conosco e faça seu pedido!

R. Dois de Setembro 4241 - Itoupava Norte, Blumenau.⠀
☎Telefone: 3329 0010 ou 3339 3900;
📱Estamos também no Ifood;
⠀ https://t.co/dmmtLs7Qgz",2022-07-11 16:00:08+00:00,0,0,0,0
419,1546524186709004289,Rodrigo,@MarquinhosAssu2 @FulhanFC Vai ter ifood por lá!,2022-07-11 15:57:53+00:00,0,0,0,0
420,1546523848320991234,Marco Túlio Silvestre,@fefocito Trocaria @iFood pelo @RappiBrasil no contexto.,2022-07-11 15:56:33+00:00,0,0,1,0
421,1546523713159532544,Pão de Queijo BOT,"@juulhaosp @sseraphini Normalmente tem Teste Técnico
Não sei do Ifood em específico, mas nesse repositório aqui tem uns testes técnicos de algumas empresas https://t.co/I3GWxx8cfh",2022-07-11 15:56:00+00:00,0,2,6,0
422,1546523446724759553,mari,Agora que o flash caiu posso gastar tudo em Ifood,2022-07-11 15:54:57+00:00,0,0,0,0
423,1546523304177156097,coral 🪸✨,Tenho reunião 13:30 e meu ifood não chegou ainda. Tô com fomeeeeeeee,2022-07-11 15:54:23+00:00,0,1,1,0
424,1546523103429271556,João,RT @brasil_publico: Dando um trato no entregador do ifood.... https://t.co/YtyIfLx9Cg,2022-07-11 15:53:35+00:00,65,0,0,0
425,1546522967353466880,ipê amarelo,Até agora tô com raiva do entregador do ifood que pegou meu Mc donalds de domingo 😩😩😩😩😩,2022-07-11 15:53:03+00:00,0,0,0,0
426,1546522311477559298,Flamengo1977,"RT @juulhaosp: Curiosidade, alguém aí sabe como é o processo seletivo do Ifood pra front?
Tem teste técnico, de arquitetura ou HackerRank?…",2022-07-11 15:50:26+00:00,3,0,0,0
427,1546522038084444162,ʙᴇᴄᴀ៹⁷ by jk | in the box 🃏🌴,"RT @juulhaosp: Curiosidade, alguém aí sabe como é o processo seletivo do Ifood pra front?
Tem teste técnico, de arquitetura ou HackerRank?…",2022-07-11 15:49:21+00:00,3,0,0,0
428,1546521927157792768,Éri Off,"RT @juulhaosp: Curiosidade, alguém aí sabe como é o processo seletivo do Ifood pra front?
Tem teste técnico, de arquitetura ou HackerRank?…",2022-07-11 15:48:55+00:00,3,0,0,0
429,1546521904823107590,bebel,"Curiosidade, alguém aí sabe como é o processo seletivo do Ifood pra front?
Tem teste técnico, de arquitetura ou HackerRank?
@sseraphini  #bolhadev",2022-07-11 15:48:49+00:00,3,7,9,0
430,1546521615072215042,Malu,odeio pedir coisa pelo Ifood pq EU SOU ANSIOSA,2022-07-11 15:47:40+00:00,0,1,0,0
431,1546519259941060608,Procon-SP,"@satxnaries @iFood Olá! Caso não haja solução diretamente com a empresa,  e resida no estado de SP, acesse https://t.co/8vrFpgBrNq , digitalize os documentos referentes ao problema e faça a reclamação.",2022-07-11 15:38:19+00:00,0,1,0,0
432,1546519189577498628,Mãe de 3 🐱🐱🐱,"@Srbigodexs @satxnaries @iFood Olá! Caso não haja solução diretamente com a empresa,  e resida no estado de SP, acesse https://t.co/8vrFpgBrNq , digitalize os documentos referentes ao problema e faça a reclamação.",2022-07-11 15:38:02+00:00,0,0,0,0
433,1546519179112681472,Meatz Burger N' Beer,comprar cupom do ifood é meu novo vicio,2022-07-11 15:37:59+00:00,0,1,1,0
434,1546519049634471938,SocioFla2021,"@isabelnery Poxa, era o que mais queria mas infelizmente a gente depende da logística do ifood, não temos controle sobre isso 😭",2022-07-11 15:37:29+00:00,0,1,0,0
435,1546518945448038411,EL LF ᶜʳᶠ #goLOS,Aí Ifood!!! Muitas felicidades e obrigado por nada!!! https://t.co/j6MkGN77sP,2022-07-11 15:37:04+00:00,1,1,32,1
436,1546518913541890048,Carlos Lobato,@FulhamFC Bom jogador e entregador de ifood nas horas vagas,2022-07-11 15:36:56+00:00,0,0,0,0
437,1546518609656266754,ؘ,"Impressionante como alguns restaurantes não respeitam o horário do @iFood 
Ontem não consegui receber 2 pedidos, e era ainda se acham os donos da razão",2022-07-11 15:35:44+00:00,0,0,1,0
438,1546518414310739968,ˆֻּּּֽ๋᳝ۣٞׄ֬𝑀𝑖⁷,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 15:34:57+00:00,1089,0,0,0
439,1546517974609235968,Kaffa Cafeteria,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 15:33:12+00:00,1089,0,0,0
440,1546517958226313216,luísa ʲᵘʳⁱ́ᵈⁱᶜᵒ ᵏⁱⁿⁿ📌,"Companheira de uma boa xícara de café, a cuca de goiabada abre nossa semana!

Disponível aqui no serviço de mesa e pelas plataformas de entrega Americanas Delivery e Ifood. 🐐☕️ https://t.co/D1bXus9S0f",2022-07-11 15:33:08+00:00,0,0,7,0
441,1546517678512291842,n,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 15:32:02+00:00,1089,0,0,0
442,1546517675702198273,Hian Evangelista,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-11 15:32:01+00:00,1089,0,0,0
443,1546517345740509184,dama marrenta,"nem lembro qual tinha sido a última vez que sai de casa

o máximo que tava fazendo era descer em baixo no prédio pra buscar um ifood",2022-07-11 15:30:42+00:00,0,0,1,0
444,1546517198541389826,ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,"RT @CUFA_Brasil: Fortes chuvas e desabamentos atingiram as regiões de Pernambuco, Alagoas e Rio Grande do Norte fazendo milhares de mortos…",2022-07-11 15:30:07+00:00,1,0,0,0
445,1546517031012401153,Rachel,"cupom de 12,00 no ifood, valor mínimo 25,00, o prato de comida 24,99 🤡🥲",2022-07-11 15:29:27+00:00,0,0,0,0
