,user,user_id,text,created_at,retweet_count,reply_count,like_count,quote_count,class
835,joão🐢,1262875813441126403,o estresse que eu passei nessas últimas horas com o ifood não está escrito,2022-04-15 00:19:59+00:00,0,0,0,0,neg
840,gio,1470393851542224898,pedi um ifood e começou a chover muito o menino chegou todo molhado e ainda estava de bicicleta eu juro que vou me matar eu me odeio,2022-04-15 00:16:58+00:00,0,0,0,0,neg
845,Matheus 🧜🏽‍♀️,2892926073,chocado que pedi um lanche por causa dos stories do ifood,2022-04-15 00:15:19+00:00,0,0,1,0,neg
853,victor,4848110087,ifood eh sempre um drama parece que nao existem muitas comidas no mundo eh tudo igual,2022-04-15 00:12:24+00:00,0,0,3,0,neg
855,"Não moradora de Belém, mas é como se fosse",233289235,@kleitongustavo mas eu gostava do uber eats porque dava pra rastrear o entregador e o ifood não tipo pode chegar a qq momento ou em horas,2022-04-15 00:11:22+00:00,0,0,1,0,neg
857,ovetsE série D 🇾🇪🐍,2194378188,esse cupom de reais do ifood em mercado é uma mão na roda pra quem abre um barzinho lanchonete,2022-04-15 00:10:19+00:00,0,0,0,0,neg
859,lohanᶜʳᶠ,1662910112,era só um cupom de desconto do ifood essa noite nesse exato momento,2022-04-15 00:09:02+00:00,0,0,1,0,neg
862,luna,1147244629340954624,nossa como o ifood é péssimo maldita hora que o uber eats encerrou os serviços,2022-04-15 00:07:56+00:00,0,0,0,0,neg
863,.,407977125,aproveite que tá tudo custando a metade ifood xis salada de por,2022-04-15 00:07:49+00:00,0,3,3,0,neg
867,lívia,1298226986381447168,que odio não tô conseguindo cadastrar o cartão no ifood e não consigo fazer o pix vou morrer de fome,2022-04-15 00:06:07+00:00,0,1,1,1,neg
870,❣️,1266202709134397440,combo por no ifood de camarão nunca fui triste,2022-04-15 00:05:12+00:00,0,0,0,0,neg
875,Emi,232932815,ia pedir um ifood ai lembrei do chapeiro da rua do grêmio o tiozinho tava montando o lanche e eu tava duvidando que aquele era o meu de tanta coisa que ele tava colocando r a lata ta bom ou qué ota?,2022-04-15 00:04:12+00:00,0,0,1,0,neg
876,Cabeludoaraujo@gmail.Com,1225885787956404224,caralho eu tava aguando num lanche que vi no ifood e na hora de pagar eles colocaram a opção do meu cartão e mesmo assim não tava indo to só o ódio,2022-04-15 00:04:12+00:00,0,0,2,0,neg
879,mirellinda,222649526,fazendo comida e olhando o cardápio do ifood enfim a faminta,2022-04-15 00:02:46+00:00,0,0,0,0,neg
881,Murilo,1403866029655220225,@coxavo já fiz isto e no outro dia comprei uma passagem pela milhas e comprei um lanche ifood e nem sei porque?!,2022-04-15 00:01:27+00:00,0,0,2,0,neg
888,Cassian,1139254826800279552,"@highnoisear cara geralmente acarajé é recheado de vatapá se vc pedir o acarajé ""no prato"" vem o vatapá separadinho joga ai no ifood que já comi uns acarajés de r que eram do tamanho da minha cabeça hahahahha",2022-04-14 23:59:30+00:00,0,1,1,0,neg
896,gabs sem forças,1070631544123994117,melhor coisa que eu fiz foi ter comprado o club ifood pq ganhar de desconto nos pedidos é a melhor coisa do mundo gente,2022-04-14 23:56:29+00:00,0,0,1,0,neg
898,manu💚,882515435048108032,perdi um cupom de reais no ifood https t co dixicruscs,2022-04-14 23:56:21+00:00,0,0,0,0,neg
899,Coelho bossa nova🔻,1325116440471613440,so tem cupom bom no ifood de manhã tarde chega agora que eu queria um lanchinho num tem,2022-04-14 23:55:35+00:00,0,1,0,0,neg
900,simplesmente não reaja,101671389,pra quem é de curitiba olha só essa loja de doces que merece muito o preço delas é metade do ifood https t co ijvqzttpv,2022-04-14 23:55:30+00:00,0,0,0,0,neg
907,Me chame de Luize,66827204,o mlk é tão babaca que me manda chocolate pelo ifood só pra eu ir falar com ele depois de toda merda que o idiota fez,2022-04-14 23:53:39+00:00,0,0,0,0,neg
917,JHÓY 🌙,1471316137,dia interessante pra sair mas no momento só consigo pensar em ifood e filme,2022-04-14 23:51:22+00:00,0,2,1,0,neg
918,lukas,797466618049822722,@agoxtoo @ifood que ódio e que fome os fdp não cancelam e não tem nenhuma outra opção pra fazer isso,2022-04-14 23:50:33+00:00,0,1,1,0,neg
926,ioiô vegan 🏳️‍🌈🌱,113678038,ifood vc tem um cupom de reais pra conhecer restaurantes eu nossa tem um lanche aqui que se usar o cupom vai dar reais o lanche ifood vc precisa gastar reais pro lanche chegar até vc quer colocar mais reais de lanche na sacola?? https t co xaetvc uxq,2022-04-14 23:47:23+00:00,0,0,4,0,neg
927,feio e calculista,96627253,descobri que a casa búlgara entrega bureka pelo ifood meua migo vo chutar o balde,2022-04-14 23:46:22+00:00,1,10,76,1,neg
928,FreitasRS 🌹,1441471608430813188,@beatrizgatto porta já abri o ifood vezes e nada me agrada,2022-04-14 23:45:59+00:00,0,1,1,0,neg
929,Pandeminion,58523007,sempre que eu abro o ifood e vejo essa promoção eu penso a quantidade de pedido assim fez a galera do restaurante criar este combo https t co b oi a vcd,2022-04-14 23:42:38+00:00,0,1,4,0,neg
936,yan 🌅,1463191931010363404,@arianaitadori vem aí se o ifood hitar no segundo semestre eu largarei mas agora tô precisando de dinheiro pra ir investindo e tem dado certo https t co qkxkee og,2022-04-14 23:39:52+00:00,0,1,0,0,neg
938,cansadona,1182712164,ifood sendo @ifood minha entrega tá atrasada em minutos não foram nem retirar meus produtos,2022-04-14 23:39:38+00:00,0,0,0,0,neg
939,Capatti,1354620827770249217,meu pedido do ifood atrasa min e eu já ligo reclamando,2022-04-14 23:38:32+00:00,0,0,0,0,neg
941,H - BI,4508333842,@renatoalexs_s eu não fui pro aniversário perdi comida boa e economizei com a gasolina fiquei em casa economizei na gasolina e gastei no ifood falhei,2022-04-14 23:38:21+00:00,0,1,0,0,neg
947,Regis Melazzo,158785520,@bolsoroosevelt é mentira? não é deixaremos de votar no bolsonaro? não o w é do time que teria chutado o balde e resolvido tudo isso na porrada único jeito é vamos votar nele então não ifood com essa hipocrisia sou w e não erro,2022-04-14 23:36:40+00:00,0,0,0,0,neg
948,Tiago Rabelo🐺⚪💙,85705862,@paysandu fizeram direitinho? não quero meu time processado por alguém que só prejudicou o time em campo! ele podia trabalhar no ifood entrega muito!,2022-04-14 23:36:38+00:00,0,0,1,0,neg
952,rogeriototh,16345483,peço pelo ifood no pão de açúcar vila leopoldina lombo de bacalhau do porto para não ter espinhos já que eu não ia escolher e me mandam rabo com a espinha e pele e cobram por lombo @ifood nunca mais https t co lh vtyxw k,2022-04-14 23:35:11+00:00,0,0,0,0,neg
954,T - a - y... Y!,157757555,toda vez que eu entro no ifood é pra pedir a mesma quentinha do mesmo restaurante já virou apego emocional! ♡,2022-04-14 23:34:43+00:00,0,0,0,0,neg
957,madiba;,1017187098598739968,não da pra comprar nada aqui em caieiras pelo ifood tudo essa pohas cobram frete depois reclama que não vende…,2022-04-14 23:34:08+00:00,0,0,0,0,neg
960,o Reu,49786755,é cheguei ao ponto de viajar e pedir salada pelo ifood quando a mentalidade muda não tem jeito a coisa acontece naturalmente,2022-04-14 23:33:29+00:00,0,0,0,0,neg
962,Willyams,1414046647991025671,gente foram anos infernais não consegui passar férias na europa não troquei de carro importado só comia pelo ifood não pude ir mais em restaurantes carissimos tudo culpa de presidente q acabou com a lei rouanet q me sustentava ain q ódio,2022-04-14 23:32:16+00:00,0,0,0,0,neg
963,alice៹ jimin ost,1209181601751556101,nao aguento mais a porra desse anúncio do whindersson do ifood toda vez q vou ver vídeo no ytb pqp troca esse caralho,2022-04-14 23:32:11+00:00,0,0,0,0,neg
964,Wagner Bento,71925945,@ifood esse local é inexistente telefone não funciona não verificam o chat e tem reclamações no reclameaqui de golpe infelizmente cai e perdi meu tempo https t co dndwfgvvym,2022-04-14 23:31:31+00:00,0,1,1,0,neg
974,Caio,3325984594,e eu que liguei pra um amigo de portugal pra conseguir um cupom no ifood entrei na conta lá estava um cupom de r na hora da finalização do pedido não pegou ou seja atravessei o atlântico pra nada 😢,2022-04-14 23:28:27+00:00,0,0,1,0,neg
979,Lucas Valério,1481415796433817600,realizei duas compras na @americanas e nas duas os motoqueiros disseram que não acharam meu endereço sendo que é o msmo pro ifood recebimento de boleto compras q faço pela internet e todos acham só os motoqueiros de vcs que não??,2022-04-14 23:26:50+00:00,0,2,1,0,neg
980,Raquel,45021129,cacete consegui pegar a promoção do ifood e tô esperando x bacon batata refri por centavos será que é real? tenho min pra descobrir,2022-04-14 23:26:48+00:00,0,2,2,0,neg
985,𝐇𝐆 𝐛𝐨𝐲𝐬🔞,1511165589162766337,fui comprar um lanche fiz o pix para o ifood e tá dando que eu não paguei tô sem lanche e sem dinheiro 🤡,2022-04-14 23:25:22+00:00,0,2,5,1,neg
987,Chutar Eren é hobby,130883854,"esses dias no meio do plantão soltei um ""cara acho que depois do plantão vou em um motel ligar a hidro pedir um ifood e ficar de boa""",2022-04-14 23:23:58+00:00,0,0,2,0,neg
989,estrategiaesg,1433757087549513735,deus me livre ganhar essa promoção do @ifood se pagando eu já estou deste tamanho imagina eu recebendo r por mês,2022-04-14 23:23:20+00:00,0,0,1,0,neg
991,petin,708491219496730624,nessa brincadeira de cartão perdi três contas no uber e umas duas no ifood kkkk parei com essa vida https t co gmqehwilen,2022-04-14 23:23:08+00:00,0,0,2,0,neg
992,Leandro Lordelo,68763712,já q não vou sair mais vou botar breaking bad e aproveitar esse cupom do ifood,2022-04-14 23:22:49+00:00,0,0,0,0,neg
994,~Guu’,1705971726,tomar no cu os restaurantes e lanchonetes daqui minha taxa de pedidos com erro no ifood deve ser de facilmente porra não é possível que é assim com todo mundo,2022-04-14 23:22:32+00:00,0,0,1,0,neg
995,Rayla Martins,1187834594,vou pedir meu ifood e ficar quietinho em casa hoje nada de role,2022-04-14 23:22:04+00:00,0,0,0,0,neg
1001,Maise,942198598594449408,vcs só acha o a ap bonito pq é rapper famoso e boy ou ex né da rihanna se fosse entregador de ifood ngm olhava 🥱🤡,2022-04-14 23:20:08+00:00,0,1,2,0,neg
1006,./Marcílio_Júnior.sh 👨🏻‍💻🐻‍❄️,175807055,que chuvarada da porra aqui em sg vai tudo alagar tô de boa pq eu não quero ir pro rolê mas tô aflito pq minha comida no ifood pode demorar mais,2022-04-14 23:18:35+00:00,0,0,3,0,neg
1010,Jove,1710469082,@ifood @paodeacucar vila leopoldina acho que tá errado né? https t co cp err p,2022-04-14 23:16:47+00:00,0,1,0,0,neg
1012,Thais Vieira,783445940,me sentindo igual a maju trindade quando chorou pq pediu ifood na chuva fui perguntar onde tava o entregador e o coitado tava num bueiro https t co wo sykpibf,2022-04-14 23:14:51+00:00,0,3,7,0,neg
1015,dodo. 𝙨𝙘𝙘𝙥,1307266183905894401,n tem nada pra comer aqui em casa mas não posso sair por causa da chuva e também não quero q o cara do ifood venha nessa chuva,2022-04-14 23:14:31+00:00,0,1,0,0,neg
1019,RT slave and exposing timewasters,1260970030314991616,chuva caiu firme vou até desligar o ifood tenho pena de quem faz entrega na chuva não fico em paz 😐,2022-04-14 23:13:56+00:00,0,0,2,0,neg
1024,vou pra piscina independentemente da aula,1372265050040307717,pq q a fome aumenta tanto no periodo entre pedir a comida no ifood e esperar ela chegar????? tipo foi só eu fazer o pedido q meu estomago começou a doer de fome,2022-04-14 23:12:59+00:00,0,0,0,0,neg
1026,MΛYΛ FIПDӨMMΣ,1343865572900171778,vou pedir ifood nem só de miojo e pipoca se alimenta essa divindade🥲 do meu bolso não vai sair! enviem em silêncio bando de perdedores! 🤘🏻 picpay goddessmaya pix mayafindomme @gmail com https t co vtqcoyvdvn,2022-04-14 23:11:38+00:00,6,1,22,0,neg
1029,Yuri 🤙🏾,160356934,bem que o ifood podia me dar algum cupom 😏,2022-04-14 23:09:24+00:00,0,0,2,0,neg
1033,Gabriela chaves,869266008946638848,@gfreitasrs @ifood como tu consegue?? ou eu sou mt burra,2022-04-14 23:08:40+00:00,0,1,0,0,neg
1035,Vênus moderna,794941279603949568,o de sushi com toda certeza https t co wwdyqfmdah,2022-04-14 23:08:39+00:00,0,0,1,0,neg
1036,amanda brasil 🍰,1361478730103873536,a minha situação tá tão feia que eu não consigo nem pedir uma salada no ifood porque todas elas têm ou repolho ou beterraba ou cebola ou massa ou frango ou cebolinha ou shoyu ou alho eu estou sem poder comer quase nada que existe,2022-04-14 23:07:47+00:00,0,1,1,0,neg
1040,Evelyn Marques,14514407,update da tarefa impossível do dia eu consegui achar um almoço vegano que entregasse aqui em casa e aceitasse ticket mas o sistema de pagamento do ifood não tava funcionando nunca curti esse app #saudadesubereats,2022-04-14 23:07:14+00:00,0,0,1,0,neg
1056,mariax,261445250,ifood é muito ruim comparado com o aiqfome mil vezes melhor,2022-04-14 23:02:02+00:00,0,0,0,0,neg
1057,Ana Clara,1302045484111069185,que saudades eu tenho do ifood de e no de hoje em dia absolutamente tudo custa reais um pastel de vento? reais nem dá mais para usar esse app por isso fora que pararam de dar cupom para botar esse club e querem vender cupom de para gastar em pedidos,2022-04-14 23:01:47+00:00,0,0,2,0,neg
1058,Alisson Perez (0/46) - 01/38,59275388,falhei a meta era não pedir ifood botei o frango a descongelar no microondas min neste tempo eu consegui encontrar um saldo no ame que eu nem lembrava que tinha e transformar e ifood card resumindo tá vindo um pizza gigante broto coca foi mal @greicebuchmann,2022-04-14 23:01:33+00:00,0,0,0,0,neg
1065,Kari📖 👸 das sombras+timbre+vcmeganhouno🙋,806268114245746689,ansiosa pra entrar na fase de ter dinheiro pra comer fora e pedir ifood toda hora,2022-04-14 22:58:41+00:00,0,0,1,0,neg
1066,Hiroshigawa,147770642,só queria um cupom do ifood e pagar até reais em um lanche,2022-04-14 22:58:33+00:00,0,0,0,0,neg
1068,Kassi Mentz,107246996,tô usando o ifood pra pesquisar locais pra comer aí quando eu acho o que eu quero comer eu entro no instagram do lugar e faço o pedido direto 😬,2022-04-14 22:57:40+00:00,1,1,11,1,neg
1069,gigi,1341161167784439812,vou pesquisar algo no ifood sendo pobre fudida sem dinheiro ❤️,2022-04-14 22:57:00+00:00,0,0,0,0,neg
1070,matheus,1481803599516778498,acabei de ver um motoboy dando um grau com uma bag do ifood nas costas sinto muito ao consumidor,2022-04-14 22:56:58+00:00,0,2,4,0,neg
1071,Cecel,109419941,@mcdonalds_br e @ifood obrigado pelo excelente atendimento! por me cobrar me entregar um pedido de todo errado faltando itens e não dar a mínima para o cliente valeu pela resposta! quem vai pagar essa diferença que dei a mais? já que o @ifood não responde https t co zaw ztdvme,2022-04-14 22:56:28+00:00,0,0,0,0,neg
1073,tuts,1432911969858867205,@mcdonalds_br e @ifood obrigado pelo excelente atendimento! por me cobrar me entregar um pedido de todo errado faltando itens e não dar a mínima para o cliente valeu pela resposta! quem vai pagar essa diferença que dei a mais? já que o @ifood não responde https t co ffes j dig,2022-04-14 22:55:51+00:00,0,0,0,0,neg
1074,Lucas 👑,1122703672193036289,sério gente gastei dinheiro no ifood e hj q ia estrear minha blusinha eu to trabalhando que nem um corno https t co rvue j sh,2022-04-14 22:55:45+00:00,0,0,3,0,neg
1078,Alezera Sousa,870835002837225473,rt @_morais_bia vou desinstalar a uber ifood e food mês que vem do meu celular aí sim a fatura vem barata,2022-04-14 22:54:39+00:00,1,0,0,0,neg
1079,Kelly Lima,54780517,@ifood o que o ifood vem fazendo no app é um absurdo você abre o app e vem várias mensagens de promoção de clube ifood tudo para te fazer perder tempo é tanta msg que eu já abro o app e já saio dando não em tudo! só que nessa avaliei mau um entregador sem querer ódio do ifod,2022-04-14 22:54:17+00:00,0,0,0,0,neg
1080,Nany Freire/ 🌵Juliette 🍞✨❤️🌵❤️✨🍞,3140075759,a gente não quer só comida a gente não quer só marketing pedir étic é pedir muito? #ifood #aplicativos #delivery #impactosocial #esg https t co dgfqxiwuvs,2022-04-14 22:53:53+00:00,0,0,1,0,neg
1085,MENINA RISONHA QUE RI E QUE SONHA,757435660718444544,@ifood hj resolvi sair pra comprar algo e por azar parei ao lado de um restaurante com um maluco cantando sofrívelmente no último volume da caixa 🤡🤡🤡,2022-04-14 22:52:17+00:00,0,0,0,0,neg
1088,Mi,416652061,não sei o que pedir no ifood kkk,2022-04-14 22:51:36+00:00,0,0,0,0,neg
1096,Vitoria,1280312432330715136,📺 justiça da bahia determina que @ifood pague salários a um entregador que precisou ser afastado do trabalho por ter sido vítima de bala perdida 📡 #tvjustica https t co hcqonqltww,2022-04-14 22:47:58+00:00,2,0,4,0,neg
1097,Marissa,2704398098,thiago @sgpalermo_naval @joaoguilherm @kethereiis @flamengo não acho o palmeiras melhor time muito menos o abel melhor técnico se o ifood não desse o título teria tido um ano péssimo,2022-04-14 22:47:54+00:00,0,0,1,0,neg
1102,emy,1215479106462257153,ô @ifood altera essa promoção de cupons do club ifood aí pra mim namoralzinha !! já tem de mês que esse trem tá aí e não tenho interesse em cupons pra pedido acima de aff,2022-04-14 22:46:28+00:00,0,0,0,0,neg
1106,Hypnos,587538578,passar horas dias semanas sem pegar no celular e quando desbloquea msg da oi uber e ifood 😍😍,2022-04-14 22:45:20+00:00,0,0,0,0,neg
1107,Marcelus,737034348315168768,📺 jj ifood terá de pagar salários a entregador vítima de bala perdida https t co xobj xool #infojurid #tvjustica,2022-04-14 22:45:16+00:00,0,0,0,0,neg
1108,di,136281630,@ifood estabelecimento manda o pedido faltando vocês finalizam o pedido sem ao menos eu receber meu dinheiro de volta impossível usar esse aplicativo e ser roubada dessa forma,2022-04-14 22:45:08+00:00,0,0,0,0,neg
1110,𝐦𝐚𝐥𝐮,1223607689697222658,agora o ifood só tem coisa por reais ou então e frete de reais,2022-04-14 22:44:23+00:00,1,0,7,0,neg
1114,𝖕𝖎 ♡ ☭ 🇵🇸🇰🇵,4297136295,pedi no ifood fiz o pix o pedido não foi confirmado liguei pro restaurante eles disseram que eu tenho que falar com o ifood mas eu não acho o fale conosco do ifood tô puta,2022-04-14 22:43:19+00:00,0,1,0,1,neg
1116,kominhas,441703741,só um lanche do ifood mesmo,2022-04-14 22:43:07+00:00,0,0,0,0,neg
1117,Gustavo,1023576597029429249,com ifood aberto vendo onde vou gastar meu dinheiro indevidamente caindo no conto do eu mereço,2022-04-14 22:43:05+00:00,0,0,1,0,neg
1119,Juliana Corrêa,440399343,amigos não sei se está para todos mas tem um cupom de reais de desconto se comprar pelo menos reais no ifood mercado,2022-04-14 22:42:59+00:00,0,0,1,0,neg
1124,mariana,634060376,o restaurante é km e tem taxa de entrega eu vo processar o ifood,2022-04-14 22:38:49+00:00,0,1,1,0,neg
1125,Rodrerico,1423658577038909442,chovendo pra caralho logo na hora que pedi o ifood coitado do entregador,2022-04-14 22:38:43+00:00,0,1,2,0,neg
1136,saturn🍉,29026727,as pessoas bora beber dps do trabalho? quinta feira com cara de sexta rsrsrsrsrrs eu hoje não posso foi mal pessoal! eu realmente h e já debaixo das cobertas escolhendo uma pizza no ifood,2022-04-14 22:36:39+00:00,0,2,7,0,neg
1139,LuamZattaro,2760862371,os planos era sair pra comer mas essa chuva me desanimou vou pedir ifood e assistir um filme com a minha pequena💕,2022-04-14 22:36:13+00:00,0,0,0,0,neg
1140,Lucas 🏳️‍🌈,1872825319,quero pedir um ifood mas sem condições com essa chuva sou motoca e sei que é uó fazer entrega debaixo desse temporal vou esperar estiar pra pedir alguma coisa,2022-04-14 22:36:08+00:00,0,1,1,0,neg
1141,vg.,2828652652,época boa que @ifood vendia cupom de reais comprava sempre agora parando de usar o app não compensa comprar itens no #ifood todos os itens são mais caros lá o cupom compensava esse valor alto,2022-04-14 22:36:02+00:00,0,0,1,0,neg
1142,niry,830017795609993216,crl falta muito tempo pra eu receber tô doida pra voltar a comer camarao como se eu fosse rica e passar dias do fim só mês com reais jogando tudo pro ifood no credito,2022-04-14 22:36:02+00:00,0,1,2,0,neg
1145,Jéssica,839659323856941060,@samiiiiiinha eu passo horas olhando o ifood todo pra no final não pedir nada,2022-04-14 22:35:03+00:00,0,1,0,0,neg
1146,Caramela presente,2262928587,obg @ifood pelo cupom de zão fortaleceu 🤙,2022-04-14 22:34:53+00:00,0,0,0,0,neg
1148,tuanne,1130612653519495170,e o que eu disse em seguida é verdade nunca tive uma decepção com o @ifood antes pelo contrário mesmo quando acontecia algum problema com algum pedido sempre foram muito solicitos e arrasavam na fidelização com algum cupom de conto,2022-04-14 22:34:48+00:00,0,1,0,0,neg
1149,Pedro Fernandes,228753548,e o @ifood já tem essa solução nessas opções de mercado por exemplo eu sei que conseguiria fazer o pedido e receberia apenas amanhã nesse caso então é só uma questão de consistência e padronização ° heurística de nielsen https t co s jhypl aa,2022-04-14 22:34:43+00:00,0,1,0,0,neg
1152,TecMundo,271064798,eu acabei de ter minha pior experiência usando o @ifood em anos utilizando a plataforma pensei em só vir reclamar mas decidi fazer uma thread do que poderia ter sido feito para que minha experiência fosse menos frustrante e evitar que aconteça com outras pessoas 👇,2022-04-14 22:34:24+00:00,0,1,1,0,neg
1160,Aline 🦋,1355253221594423296,fiz um mini mercado e olha não chegou até agora! hello @ifood @paodeacucar,2022-04-14 22:31:17+00:00,0,0,0,0,neg
1165,𝒜𝓃𝒶🦋,888238062303686656,fiz um pedido no ifood e logo depois começou a cair o mundo de chuva aq aí agr eu tô me sentindo culpada como não dá pra cancelar pq já foi pago pedi pra loja não entregar agr espero q vejam 😔,2022-04-14 22:29:46+00:00,0,1,0,0,neg
1171,Mel lissa,985238716800294912,pela minha mãe eu todo dia pediria ifood temos que economizar garota da pra pedir todo dia não 😂,2022-04-14 22:28:22+00:00,0,0,0,0,neg
1172,Bruna K. Leal,60135725,o ifood querendo me extorquir com esse preço absurdo de cupom plmdds,2022-04-14 22:28:19+00:00,0,1,2,0,neg
1173,Edu (Eduardo's version - from the vault),2830034873,ovo de sushi https t co d eic e mx,2022-04-14 22:27:35+00:00,0,0,0,0,neg
1174,versions of MOMO,276611094,uma coisa que eu aprendi nesses meses e meio de sobriedade é que eu não preciso me sentir um fracasso e achar que nada nunca dá certo na minha vida pedir duas garrafas de vinho no ifood e chorar até dormir quando coisas ruins acontece as vezes dá pra só deixar pra lá,2022-04-14 22:27:15+00:00,0,1,8,0,neg
1175,QuetalCarola?,1301331918361853965,minha mãe passa no mínimo minutos no ifood antes de ligar pra mesma lanchonete que ela smp pede,2022-04-14 22:26:33+00:00,0,0,1,0,neg
1182,Rê🏁🌊,1335179314632019968,@ifood vcs podiam me ajudar eu acessar minha conta ifood entregador antes eu só entrava com meu número de telefone colocando o código agora pedem uma senha de acesso sendo que eu nunca fiz eu coloco esqueci a senha mas não resolve nada me ajudem resolver pfv,2022-04-14 22:24:16+00:00,0,0,0,0,neg
1189,laris,1456790190094274566,não supero até hj q o uber eats acabou ifood mó ruim,2022-04-14 22:21:40+00:00,0,0,0,0,neg
1190,kim kardashian a primeira etni-fluid,2998969624,no ifood não tem nada que preste pqp,2022-04-14 22:21:19+00:00,0,0,0,0,neg
1191,Julia,1297362337293369344,eu juro q desde q cheguei em chapecó eu n consegui uma vez pedi um lanche no ifood meu deus,2022-04-14 22:21:15+00:00,0,0,0,0,neg
1193,Edivaldo Moreira,876955408002318336,já vou escolher a comida que eu vou pedir no ifood pra assistir o jogo do #inter se o inter me fizer passar raiva pelo menos eu enchi o bucho e comi bem 😅,2022-04-14 22:20:26+00:00,0,0,0,0,neg
1202,Ramon Barros Lopes,433907043,estou com fome abro o ifood vejo um monte de comida não decido o que pedir desisto do ifood abro o armário não tem nada que eu queira comer desisto de fazer comida fico com fome mesmo,2022-04-14 22:17:49+00:00,0,0,1,0,neg
1203,Lane🏁🌩,1500573048667312134,comprei um lanchão no ifood e paguei simplesmente real banco iti vc faz tudo,2022-04-14 22:17:29+00:00,0,0,0,0,neg
1206,Cris ❤️🌪🏁🌊,1397365458995716099,que aplicativo do krlh do ifood adicionou mais uma marmita do nada no meu pedido e eu só percebi quando chegou aqui,2022-04-14 22:14:37+00:00,0,0,0,0,neg
1209,Jackeline,336628059,fiz um pedido de @ifood mercado e paguei no pix não me entregaram um dos produtos e há dias estou aguardando o reembolso!!! um absurdo,2022-04-14 22:10:06+00:00,0,0,0,0,neg
1213,RC,2887602465,vou excluir o ifood fica com essas mensagenzinhas bobas e eu não resisto,2022-04-14 22:08:02+00:00,0,3,4,0,neg
1218,Jeska | 뵤범 🐰🥕💙,1216163490995621888,eu só queria comer um lancho pra me ajudar nesse dia merda que eu tive e o pedido foi cancelado no ifood pq o restaurante não confirmou 😭,2022-04-14 22:04:17+00:00,0,1,0,0,neg
1225,mariane,933430376151871496,posso ou não ter cometido um ifood hj,2022-04-14 22:03:06+00:00,0,0,0,0,neg
1237,jeane,1245929197744332800,eu paguei ifood pra uma amiga me sinto bem,2022-04-14 21:59:20+00:00,0,0,1,0,neg
1238,Gado do Tavares,1258827071956156418,já estou cansada todas as vezes que eu faço compra de supermercado no @ifood a compra vem com algo faltando e é cobrado do mesmo jeito e sempre tenho que reclamar um recurso que era pra ajudar só causa dor de cabeça,2022-04-14 21:59:10+00:00,0,0,0,0,neg
1239,Yaya PA 🏁🌊🎲🌩,1321233135103844352,o ifood mandando indireta que eu como muito mcdonalds https t co mccnppzpjn,2022-04-14 21:59:04+00:00,0,1,2,0,neg
1242,Ofertas e promoções,1283775113100513281,@coorddy @menkoiikawaii @lulaoficial ué por que não virou entregadora do ifood?,2022-04-14 21:58:12+00:00,0,0,0,0,neg
1243,ʟᴀᴜʀᴇɴᴛ ⚔️ | 📖:,900388570413879297,@soaresomarcelo eu comprei as coisas pra fazer a janta mas tô indo na missa então vai ter ifood tbm,2022-04-14 21:57:57+00:00,0,1,3,0,neg
1247,jk $,788195477540012033,e esse arrombado do dragão guerreiro tbm podia estar no ifood pra eu poder usar os cupom desgraça de método primitivo de pedido pelo wpp vsf,2022-04-14 21:56:03+00:00,0,0,0,0,neg
1250,aly,276742193,@rafaelrossato @hoffmann @ifood se fosse comigo eu matava,2022-04-14 21:55:31+00:00,0,1,1,0,neg
1252,Yas❤️‍🔥,1501406306594439168,quase um mês sem ifood porque aqui no interior não existe e a barriga já diminuiu e até meu oblíquo voltou a aparecer 🥰,2022-04-14 21:55:15+00:00,0,0,2,0,neg
1261,Sandro Valeriano,866812709098139648,ia fazer uma meta no ifood agora mas com esse temporal é osso alaga tudo dor de cabeça na certa…,2022-04-14 21:53:21+00:00,0,2,2,0,neg
1270,Romolo Souza motoca,1422649052815052805,@lulu_pescotapa pior q isso ta se tornando cada vez mais comum no ambito profissional eu acho um absurdo o ifood ou qualquer outro app me mandar coisas no whatsapp eu dei meu número pra entrar em contato c os cara e me conectar não pra receber msg eu autorizei notificações justamente pra isso!!,2022-04-14 21:51:16+00:00,0,1,1,0,neg
1272,Axel Feijó,1967766685,@fulviobjj @augustoinacio @lulaoficial não engano seu o ifood ele lucra até de cada venda do estabelecimento e ainda ganha em cima da corrida nois vamos colocar uma taxa do estabelecimento e a corrida do entregador e ainda esse será custear a cooperativa e garantir seguridade para os entregadores,2022-04-14 21:51:13+00:00,0,1,3,0,neg
1277,Elias sonson,1503290489402970113,q plataforma pra quem vende no ifood cai pra crl pqp sempre na hr q precisa mexer em algo,2022-04-14 21:48:15+00:00,0,0,0,0,neg
1279,Danilo Roxo,1450885131967909899,e o pagamento com cartão no @ifood não tá funcionando ou tô delirando?? tentando comprar cupons e… com dois cartões com bandeiras diferentes visa e mastercard …,2022-04-14 21:46:32+00:00,0,0,0,0,neg
1282,gnomio,1379952081142964225,@galodeluta sério mano o cara faz entrega e recebe por uma tô pensando em me@joga no ifood pai …,2022-04-14 21:45:31+00:00,0,0,3,0,neg
1285,bel,1482116110048808961,baixando ifood pra ver se consigo cupom de desconto pra alguma coisa muito doce pra eu morrer feliz,2022-04-14 21:44:45+00:00,0,0,0,0,neg
1286,Freita$,755997195942363138,n posso ter dinheiro q fico gastando c promoção do ifood,2022-04-14 21:44:44+00:00,0,0,1,0,neg
